"model","split","task_id","success","model_calls","total_tokens","trace_path","step_id","exit_code","structured_expectation_score","observation_only_raw_score","expectation_quality","action_safety_gate","expectation_safety_gate","shadow_decision","stderr_presence_mismatch","textual_error_contradiction","textual_output_missing","semantic_residual_score","expectation_gate_only_score","raw_full_residual_score","semantic_with_safety_score","structured_with_safety_score","no_expectation_score","full_residual_score","exit_code_mismatch","stdout_presence_mismatch"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","3","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.7192822694778442","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","4","0","0.0","0.0","0.8944444444444445","0.0","0.0","fast_candidate","0","0","0","0.9605567529797554","0.0","0.0","0.9605567529797554","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","5","0","0.0","0.0","0.8111111111111112","0.0","1.0","reason","0","0","0","0.8824183270335197","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-001","False","7","16443","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","6","0","0.0","0.0","0.8944444444444445","0.0","0.0","fast_candidate","0","0","0","0.9627628549933434","0.0","0.0","0.9627628549933434","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-009","False","2","1821","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.5096213221549988","1.0","0.0","1.0","1.0","0.0","1.0","0",""
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-010","False","2","2197","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.26666666666666666","0.0","0.8888888888888888","0.0","1.0","reason","0","0","0","0.4786149263381958","1.0","0.26666666666666666","1.0","1.0","0.0","1.0","","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-016","False","2","2027","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5547223687171936","0.0","0.0","0.5547223687171936","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-023","False","2","1999","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7110156416893005","0.0","0.0","0.7110156416893005","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-031","True","2","1949","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.9500000000000001","0.0","0.0","fast_candidate","0","0","0","0.9523741789162159","0.0","0.0","0.9523741789162159","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-032","False","3","3714","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7646848559379578","0.0","0.0","0.7646848559379578","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-032","False","3","3714","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.2","0.0","0.8888888888888888","0.0","1.0","reason","0","0","1","0.8698578029870987","1.0","0.2","1.0","1.0","0.0","1.0","0",""
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-035","True","2","2070","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.907597191631794","0.0","0.0","0.907597191631794","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-051","False","2","2674","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7014594674110413","0.0","0.0","0.7014594674110413","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-057","False","5","8698","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","1","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.3597705364227295","0.0","0.5416666666666667","0.3597705364227295","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-057","False","5","8698","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","1","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.3921753764152527","0.0","0.5416666666666667","0.3921753764152527","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-057","False","5","8698","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","3","1","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.3943116068840027","0.0","0.5416666666666667","0.3943116068840027","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-057","False","5","8698","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","4","1","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.3943116068840027","0.0","0.5416666666666667","0.3943116068840027","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-058","True","3","3652","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","1","0.8500000000000001","0.75","0.8888888888888888","0.0","0.0","reason","1","0","1","0.7026755809783936","0.0","0.8500000000000001","0.7026755809783936","0.8500000000000001","0.75","0.8500000000000001","1",""
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs1-058","True","3","3652","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.2","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","1","0.8921574577689171","0.0","0.2","0.8921574577689171","0.2","0.0","0.2","0",""
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-008","True","2","1938","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.9722222222222222","0.0","0.0","fast_candidate","0","0","0","0.877166748046875","0.0","0.0","0.877166748046875","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-009","True","3","4173","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9726888537406921","0.0","0.0","0.9726888537406921","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-009","True","3","4173","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9923145230859518","0.0","0.0","0.9923145230859518","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-011","True","2","1929","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8288291096687317","0.0","0.0","0.8288291096687317","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-012","False","3","3640","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9707984570413828","0.0","0.0","0.9707984570413828","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-012","False","3","3640","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","0","0.41131502389907837","0.0","0.0","0.41131502389907837","0.0","0.0","0.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-019","True","3","3879","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.5650801360607147","0.0","0.0","0.5650801360607147","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-019","True","3","3879","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","0.8555702567100525","0.0","0.16666666666666669","0.8555702567100525","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-020","True","2","1995","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8417936116456985","0.0","0.0","0.8417936116456985","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-021","True","2","2013","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8234513103961945","0.0","0.0","0.8234513103961945","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-025","False","2","2107","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9679452702403069","0.0","0.0","0.9679452702403069","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-033","False","2","1975","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","1.0","1.0","reason","0","0","0","0.7986007630825043","1.0","0.0","1.0","1.0","1.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-040","False","3","3195","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.8111111111111112","0.0","1.0","reason","0","0","0","0.8473706990480423","1.0","0.0","1.0","1.0","0.0","1.0","","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-040","False","3","3195","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","1.0008516553789377","0.0","0.0","1.0008516553789377","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-045","False","3","3794","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.16666666666666669","0.2","1.0","0.0","0.0","fast_candidate","1","0","0","0.6353849172592163","0.0","0.16666666666666669","0.6353849172592163","0.16666666666666669","0.2","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-045","False","3","3794","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8988446369767189","0.0","0.0","0.8988446369767189","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-047","False","3","3346","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","1","0.8750000000000001","1.0","1.0","0.0","0.0","reason","1","0","1","0.29765164852142334","0.0","0.8750000000000001","0.29765164852142334","0.8750000000000001","1.0","0.8750000000000001","1","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-047","False","3","3346","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7179590463638306","0.0","0.0","0.7179590463638306","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs2-050","True","2","1977","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.2","0.0","0.8888888888888888","0.0","0.0","fast_candidate","0","0","1","0.8869413137435913","0.0","0.2","0.8869413137435913","0.2","0.0","0.2","0",""
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-009","False","3","3426","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","1","0.7083333333333335","0.55","1.0","0.0","0.0","reason","0","0","1","0.9251731485128403","0.0","0.7083333333333335","0.9251731485128403","0.7083333333333335","0.55","0.7083333333333335","1","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-009","False","3","3426","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.4842405915260315","0.0","0.0","0.4842405915260315","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-012","False","4","5702","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6502426862716675","0.0","0.0","0.6502426862716675","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-012","False","4","5702","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","1","0.7083333333333335","0.75","1.0","0.0","0.0","reason","1","0","1","0.60666823387146","0.0","0.7083333333333335","0.60666823387146","0.7083333333333335","0.75","0.7083333333333335","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-012","False","4","5702","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","3","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","1","1.0177229549735785","0.0","0.16666666666666669","1.0177229549735785","0.16666666666666669","0.0","0.16666666666666669","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-018","True","3","3527","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.6890076398849487","0.0","0.0","0.6890076398849487","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-018","True","3","3527","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.0","0.0","0.9333333333333332","0.0","1.0","reason","0","0","0","0.8360594511032104","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","0.9666666666666667","0.0","0.0","fast_candidate","0","0","0","0.8651581406593323","0.0","0.0","0.8651581406593323","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","2","0","0.16666666666666669","0.0","0.9944444444444445","0.0","0.0","fast_candidate","0","0","0","0.764216274023056","0.0","0.16666666666666669","0.764216274023056","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","3","0","0.33333333333333337","0.0","1.0","0.0","1.0","reason","0","0","1","0.8653759807348251","1.0","0.33333333333333337","1.0","1.0","0.0","1.0","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","4","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.5574120283126831","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","5","127","0.5416666666666667","1.0","1.0","0.0","0.0","reason","1","0","0","0.9921044558286667","0.0","0.5416666666666667","0.9921044558286667","0.5416666666666667","1.0","0.5416666666666667","1","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","6","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8578172922134399","0.0","0.0","0.8578172922134399","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","7","0","0.16666666666666669","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.7589913606643677","0.0","0.16666666666666669","0.7589913606643677","0.16666666666666669","0.0","0.16666666666666669","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","8","0","0.33333333333333337","0.0","1.0","0.0","1.0","reason","0","0","1","0.8653759807348251","1.0","0.33333333333333337","1.0","1.0","0.0","1.0","0","1"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","9","0","0.0","0.0","1.0","0.0","1.0","reason","0","0","0","0.5574120283126831","1.0","0.0","1.0","1.0","0.0","1.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-019","False","11","28355","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","10","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.8578172922134399","0.0","0.0","0.8578172922134399","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-034","True","2","1895","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.4369444251060486","0.0","0.0","0.4369444251060486","0.0","0.0","0.0","0","0"
"arfa-qwen2.5-coder:14b-8k","shadow_test","intercode-nl2bash-fs3-037","False","3","3634","results/phase1_5_shadow/full/qwen2.5-coder-14b/shadow_test/traces.jsonl","1","0","0.0","0.0","1.0","0.0","0.0","fast_candidate","0","0","0","0.9365710914134979","0.0","0.0","0.9365710914134979","0.0","0.0","0.0","0","0"
